SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Boston - Mildred Avenue K-8,00350378,72.6,1.0,24.1,1.2,0.3,0.0,0.7,55.6,44.4
Boston - Mission Hill School,00350382,41.4,0.6,27.8,22.8,1.2,0.0,6.2,51.2,48.8
Boston - Monument High School,00350538,37.5,3.1,38.8,19.1,0.3,0.0,1.2,51.1,48.9
Boston - Mozart,00350237,32.2,4.1,29.5,31.5,0.0,0.0,2.7,50.7,49.3
Boston - Nathan Hale,00350243,60.4,0.0,32.0,2.4,1.8,0.0,3.6,49.1,50.9
Boston - New Mission High School,00350542,65.5,0.0,31.0,2.0,0.8,0.0,0.8,42.5,57.5
Boston - O W Holmes,00350138,70.8,1.3,23.2,2.7,0.3,0.3,1.3,49.7,50.3
Boston - O'Bryant Sch Math/Science,00350575,37.9,21.9,28.0,11.1,0.2,0.1,0.9,42.9,57.1
Boston - Odyssey High School,00350577,37.3,8.2,32.3,20.9,0.3,0.0,0.9,57.3,42.7
Boston - Oliver Hazard Perry,00350255,17.4,1.7,23.0,56.2,0.0,0.0,1.7,52.3,47.7
Boston - Orchard Gardens,00350257,33.2,0.7,62.8,1.4,0.4,0.0,1.4,48.0,52.0
Boston - Parkway Academy of Technology and Health,00350574,43.5,1.0,46.8,7.8,0.3,0.0,0.6,50.6,49.4
Boston - Patrick F Gavin Middle,00350435,47.3,9.3,29.6,12.1,0.4,0.2,1.2,54.1,45.9
Boston - Patrick J Kennedy,00350264,5.1,0.4,85.1,8.0,0.0,0.0,1.5,55.6,44.4
Boston - Paul A Dever,00350268,28.0,8.7,55.4,5.4,0.4,0.2,1.9,52.7,47.3
Boston - Phineas Bates,00350278,38.6,4.3,38.3,14.9,0.0,0.0,4.0,51.5,48.5
Boston - Quincy Upper School,00350565,21.6,55.3,14.3,6.9,0.6,0.0,1.3,57.0,43.0
Boston - Rafael Hernandez,00350691,2.9,0.2,90.2,5.9,0.0,0.0,0.7,46.7,53.3
Boston - Ralph Waldo Emerson,00350288,72.4,0.8,19.1,1.2,0.8,1.9,3.9,48.6,51.4
Boston - Richard J Murphy,00350240,26.8,25.1,15.7,29.3,0.7,0.2,2.1,49.3,50.7
Boston - Roger Clap,00350298,25.7,4.1,29.1,37.2,0.7,0.7,2.7,57.4,42.6
Boston - Samuel Adams,00350302,5.3,4.3,66.3,21.6,0.0,0.0,2.5,53.2,46.8
Boston - Samuel W Mason,00350304,49.3,0.9,33.8,9.9,0.0,0.9,5.2,51.2,48.8
Boston - Sarah Greenwood,00350308,25.7,1.1,69.8,1.6,0.0,0.3,1.6,49.1,50.9
Boston - Snowden Int'l High,00350690,38.1,12.1,40.1,8.9,0.2,0.0,0.5,45.3,54.7
Boston - Social Justice Academy,00350583,57.0,0.3,36.4,5.2,0.0,0.0,1.0,55.3,44.7
Boston - TechBoston Lower Academy,00350653,69.5,3.3,20.4,4.7,0.6,0.2,1.2,57.7,42.3
Boston - TechBoston Upper Academy,00350654,54.0,6.2,32.3,4.5,0.7,0.0,2.4,60.8,39.2
Boston - The Engineering School,00350582,50.0,1.8,42.2,5.4,0.0,0.0,0.6,67.4,32.6
Boston - The English High,00350535,35.5,2.1,57.3,3.7,0.4,0.0,1.0,58.3,41.7
Boston - Thomas J Kenny,00350328,56.6,20.8,14.3,6.5,0.7,0.7,0.4,54.5,45.5
Boston - Urban Science Academy,00350579,45.8,2.3,40.9,7.0,1.0,0.3,2.7,51.5,48.5
Boston - Warren-Prescott,00350346,10.3,2.7,26.8,57.2,0.0,0.0,3.0,52.3,47.7
Boston - Washington Irving Middle,00350445,34.9,1.9,49.8,11.3,0.2,0.0,1.9,58.5,41.5
Boston - William E Russell,00350366,25.7,10.5,57.7,1.8,0.3,0.5,3.4,50.7,49.3
Boston - William Ellery Channing,00350360,61.7,1.3,32.1,1.9,0.0,0.0,2.9,49.4,50.6
Boston - William H Ohrenberger,00350258,26.6,4.0,48.5,17.3,0.5,0.2,3.0,50.9,49.1
Boston - William McKinley,00350363,48.4,0.7,31.4,15.7,1.0,0.2,2.5,78.9,21.1
Boston - William Monroe Trotter,00350370,72.2,0.3,25.7,0.3,0.0,0.0,1.5,48.9,51.1
Boston - Winship Elementary,00350374,21.1,9.6,46.6,19.9,0.4,0.0,2.4,51.0,49.0
Boston - Wm B Rogers Middle,00350470,56.8,5.9,29.9,6.1,0.0,0.0,1.3,59.1,40.9
Boston - Young Achievers,00350380,62.5,0.2,31.0,4.1,0.8,0.0,1.4,57.4,42.6
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,27.1,1.4,11.7,57.2,0.0,0.0,2.5,45.7,54.3
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,56.7,3.4,31.0,5.6,0.6,0.3,2.5,41.8,58.2
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,63.6,0.0,27.2,5.2,0.9,0.3,2.9,48.0,52.0
Boston Renaissance Charter Public (District) - Boston Renaissance Charter  Public School,04810550,68.0,1.6,27.4,0.8,0.0,0.0,2.2,47.4,52.6
Bourne - Bourne High School,00360505,2.4,1.1,3.7,87.0,0.0,0.3,5.4,51.1,48.9
Bourne - Bourne Middle School,00360325,0.9,1.0,2.2,89.2,0.0,0.0,6.7,53.5,46.5
Bourne - Bournedale Elementary School,00360005,0.4,1.8,2.7,91.7,0.2,0.0,3.3,47.7,52.3
Bourne - Peebles Elementary School,00360010,0.6,1.7,2.8,86.8,0.8,0.0,7.3,48.0,52.0
Boxborough - Blanchard Memorial,00370005,0.8,22.9,2.7,68.8,0.0,0.0,4.8,55.2,44.8
Boxford - Harry Lee Cole,00380005,0.0,3.6,1.9,92.9,0.0,0.5,1.1,53.8,46.2
Boxford - Spofford Pond,00380013,0.2,0.4,1.8,96.6,0.0,0.0,1.0,52.1,47.9
Boylston - Boylston Elementary,00390005,1.1,4.5,2.0,89.4,0.8,0.0,2.2,49.7,50.3
Braintree - Archie T Morrison,00400033,8.7,8.7,9.4,72.4,0.0,0.2,0.7,52.0,48.0
Braintree - Braintree High,00400505,4.2,9.5,3.5,81.7,0.1,0.0,0.9,51.4,48.6
Braintree - Donald Ross,00400050,8.1,12.1,6.5,71.7,0.3,0.0,1.2,51.6,48.4
Braintree - East Middle School,00400305,7.3,9.1,4.9,77.5,0.0,0.6,0.6,51.9,48.1
Braintree - Highlands,00400015,1.4,7.2,1.8,88.7,0.0,0.0,0.9,50.1,49.9
Braintree - Hollis,00400005,2.6,7.0,4.6,84.3,0.0,0.0,1.5,52.7,47.3
Braintree - Liberty,00400025,2.3,15.2,2.7,78.9,0.4,0.0,0.4,52.7,47.3
Braintree - Mary E Flaherty School,00400020,1.0,8.3,3.3,85.4,0.0,0.3,1.8,54.3,45.7
Braintree - South Middle School,00400310,1.7,9.2,1.9,85.3,0.0,0.0,1.9,48.8,51.2
Brewster - Eddy Elementary,00410010,4.4,1.6,2.8,91.1,0.0,0.0,0.0,54.0,46.0
Brewster - Stony Brook Elementary,00410005,4.5,1.6,3.7,88.5,0.0,0.0,1.6,48.1,51.9
Bridgewater-Raynham - Bridgewater Middle School,06250320,2.4,1.2,1.7,92.7,0.0,0.0,1.9,50.3,49.7
Bridgewater-Raynham - Bridgewater-Raynham Reg,06250505,3.6,1.3,1.6,91.7,0.3,0.1,1.5,50.4,49.6
Bridgewater-Raynham - Laliberte Elementary School,06250050,2.0,2.0,2.3,89.7,0.0,0.0,4.0,52.0,48.0
Bridgewater-Raynham - Merrill Elementary School,06250020,1.8,0.6,2.7,90.9,0.0,0.0,4.1,53.4,46.6
Bridgewater-Raynham - Mitchell Elementary School,06250002,3.5,0.5,1.8,90.8,0.0,0.0,3.4,53.3,46.7
Bridgewater-Raynham - Raynham Middle School,06250315,2.7,1.5,2.6,88.7,0.4,0.0,4.0,51.2,48.8
Bridgewater-Raynham - Williams Intermediate School,06250300,2.3,1.7,2.3,90.7,0.0,0.0,2.9,52.1,47.9
Brimfield - Brimfield Elementary,00430005,1.1,1.4,0.9,95.7,0.0,0.0,0.9,47.3,52.7
Bristol County Agricultural - Bristol County Agr High,09100705,1.5,0.7,3.1,93.2,0.0,0.0,1.5,29.5,70.5
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Voc Tech,08100605,3.3,0.6,5.1,88.8,0.1,0.1,2.1,54.1,45.9
Brockton - Ashfield Middle School,00440421,43.9,3.0,6.4,44.5,0.4,0.2,1.6,50.3,49.7
Brockton - B B Russell Alternative School,00440080,55.8,1.3,16.9,22.1,1.3,0.0,2.6,76.6,23.4
Brockton - Brockton Champion High School,00440515,42.9,0.0,21.5,32.5,0.5,0.5,2.1,44.5,55.5
Brockton - Brockton High,00440505,56.7,2.3,12.3,26.2,0.8,0.1,1.6,49.4,50.6
Brockton - Brookfield,00440010,34.3,1.3,11.0,48.3,0.4,0.6,4.1,50.0,50.0
Brockton - Downey,00440110,48.4,1.6,17.8,26.8,0.3,0.5,4.7,56.5,43.5
Brockton - Dr W Arnone Comm Sch,00440001,56.4,1.1,21.1,14.7,0.4,0.4,5.9,53.2,46.8
Brockton - East Middle School,00440405,71.7,0.8,8.9,14.3,0.6,0.0,3.8,54.2,45.8
Brockton - Edgar B Davis,00440023,55.9,1.2,13.8,23.8,0.5,0.4,4.5,46.7,53.3
Brockton - Gilmore School Early Childhood Center,00440050,44.4,4.9,9.3,36.9,0.0,0.4,4.0,59.1,40.9
Brockton - Goddard Alternative School,00440400,28.9,4.4,17.8,42.2,0.0,0.0,6.7,64.4,35.6
Brockton - Hancock,00440045,36.9,5.9,9.4,44.9,0.3,0.3,2.4,49.5,50.5
Brockton - Huntington,00440055,67.6,0.7,13.6,12.7,0.0,0.7,4.6,54.1,45.9
Brockton - John F Kennedy,00440017,45.9,6.1,10.7,33.4,0.2,0.2,3.6,55.3,44.7
Brockton - Joseph F. Plouffe Academy,00440422,37.4,3.6,21.2,34.3,0.7,0.0,2.8,50.9,49.1
Brockton - Louis F Angelo Elem,00440065,48.0,5.3,12.6,29.0,0.1,0.5,4.4,54.8,45.2
Brockton - Manthala George Jr School,00440003,35.3,0.9,41.5,17.1,0.4,0.3,4.5,52.0,48.0
Brockton - Mary E. Baker School,00440002,47.1,2.6,11.6,31.3,0.8,0.0,6.6,57.7,42.3
Brockton - North Middle School,00440410,60.6,1.4,17.6,16.6,1.4,0.5,1.9,48.9,51.1
Brockton - Oscar F Raymond,00440078,69.1,2.4,9.3,14.5,0.4,0.2,4.1,48.6,51.4
Brockton - South Middle School,00440415,47.5,4.4,14.0,32.5,0.2,0.0,1.4,52.3,47.7
Brockton - West Middle School,00440420,47.4,2.9,14.2,32.7,0.5,0.0,2.2,48.4,51.6
Brookfield - Brookfield Elementary,00450005,0.3,0.3,2.5,94.0,0.0,0.0,2.8,50.2,49.8
Brookline - Brookline High,00460505,9.5,14.4,10.6,60.7,0.0,0.1,4.7,51.3,48.7
Brookline - Edith C Baker,00460005,5.3,31.0,6.9,51.1,0.0,0.3,5.3,53.7,46.3
Brookline - Edward Devotion,00460015,7.2,12.6,8.5,64.5,0.0,0.3,6.8,52.0,48.0
Brookline - Heath,00460025,4.9,11.1,9.8,71.3,0.0,0.0,3.0,48.3,51.7
Brookline - John D Runkle,00460045,4.8,16.4,11.8,57.1,0.0,0.0,10.0,50.7,49.3
Brookline - Lawrence,00460030,6.7,26.5,9.0,48.7,0.2,0.0,9.0,50.3,49.7
Brookline - Michael Driscoll,00460020,5.1,14.3,6.2,63.2,0.0,0.0,11.1,48.9,51.1
Brookline - Pierce,00460040,7.1,20.6,9.5,54.4,0.0,0.0,8.4,50.2,49.8
Brookline - The Lynch Center,00460060,7.6,4.5,4.5,69.7,0.0,0.0,13.6,50.0,50.0
Brookline - William H Lincoln,00460035,8.9,19.6,10.2,53.9,0.0,0.0,7.4,50.2,49.8
Burlington - Burlington High,00480505,5.6,12.2,2.7,77.8,0.0,0.1,1.7,49.1,50.9
Burlington - Fox Hill,00480007,2.4,14.1,4.3,75.3,0.6,0.0,3.2,53.5,46.5
Burlington - Francis Wyman Elem,00480035,4.8,15.1,2.0,73.2,0.7,0.0,4.2,55.3,44.7
Burlington - Marshall Simonds Middle,00480303,8.1,10.8,2.5,75.0,0.1,0.2,3.2,52.7,47.3
Burlington - Memorial,00480015,7.2,15.9,2.9,71.4,1.4,0.4,0.7,52.2,47.8
Burlington - Pine Glen Elementary,00480020,3.8,8.5,5.5,78.1,1.4,0.0,2.7,52.3,47.7
Cambridge - Amigos School,00490006,6.9,3.1,48.4,33.6,0.0,0.3,7.5,42.5,57.5
Cambridge - Cambridge Rindge and Latin,00490506,37.7,9.4,14.9,35.5,0.8,0.0,1.8,51.6,48.4
Cambridge - Cambridgeport,00490007,29.5,8.9,8.9,48.0,0.4,0.0,4.3,47.7,52.3
Cambridge - Fletcher/Maynard Academy,00490090,51.5,5.0,20.1,15.5,2.1,1.3,4.6,51.5,48.5
Cambridge - Graham and Parks,00490080,23.6,14.9,7.5,48.4,0.5,0.2,4.8,50.8,49.2
Cambridge - Haggerty,00490020,28.6,11.5,5.3,46.6,0.4,0.8,6.9,51.1,48.9
Cambridge - John M Tobin,00490065,36.1,17.2,13.3,27.0,1.2,0.0,5.2,48.4,51.6
Cambridge - Kennedy-Longfellow,00490040,34.6,10.7,17.7,33.3,0.0,0.7,3.0,52.5,47.5
Cambridge - King Open,00490035,25.2,8.5,12.0,47.9,0.6,0.2,5.7,55.2,44.8
Cambridge - Maria L. Baldwin,00490005,23.8,10.7,8.3,49.2,1.1,0.5,6.4,53.5,46.5
Cambridge - Martin Luther King Jr.,00490030,46.0,21.8,10.9,17.5,0.0,0.0,3.9,50.5,49.5
Cambridge - Morse,00490045,35.1,13.3,12.2,31.4,0.7,0.7,6.6,48.5,51.5
Cambridge - Peabody,00490050,35.3,11.6,7.8,39.7,0.2,0.6,4.9,51.7,48.3
Canton - Canton High,00500505,11.3,6.0,3.7,75.7,0.1,0.0,3.2,49.1,50.9
Canton - Dean S Luce,00500020,7.8,9.6,3.3,76.0,0.0,0.0,3.4,51.6,48.4
Canton - John F Kennedy,00500017,4.7,8.2,2.8,81.3,0.0,0.0,3.0,52.7,47.3
Canton - Lt Peter M Hansen,00500012,10.0,7.2,1.3,75.7,0.2,0.0,5.6,52.9,47.1
Canton - Rodman Early Childhood Center,00500010,3.8,12.8,3.8,70.5,0.0,0.0,9.0,56.4,43.6
Canton - Wm H Galvin Middle,00500305,8.0,4.9,3.5,79.9,0.1,0.1,3.5,51.8,48.2
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,04320530,0.4,0.0,2.6,93.9,0.0,0.0,3.1,47.8,52.2
Cape Cod Regional Vocational Technical - Cape Cod Region Voc Tech,08150605,4.2,0.4,7.9,82.8,1.3,0.3,3.0,64.4,35.6
Carlisle - Carlisle School,00510025,0.3,8.8,1.5,84.5,0.0,0.0,4.9,52.2,47.8
Carver - Carver Elementary School,00520015,0.9,0.4,0.7,97.7,0.1,0.2,0.0,50.6,49.4
Carver - Carver Middle/High School,00520405,3.3,0.0,0.1,96.2,0.2,0.1,0.0,49.6,50.4
Central Berkshire - Becket Washington School,06350005,0.0,1.0,9.6,82.7,0.0,0.0,6.7,50.0,50.0
Central Berkshire - Berkshire Trail Elem,06350010,2.0,0.0,3.0,93.9,0.0,0.0,1.0,44.4,55.6
Central Berkshire - Craneville,06350025,0.4,1.7,2.2,92.9,0.2,0.0,2.6,51.5,48.5
Central Berkshire - Kittredge,06350035,1.2,0.6,0.6,94.6,0.0,0.0,3.0,56.3,43.7
Central Berkshire - Nessacus Regional Middle School,06350305,1.4,0.8,2.2,92.7,0.0,0.0,3.0,47.4,52.6
Central Berkshire - Wahconah Regional High,06350505,1.0,1.3,2.5,94.1,0.0,0.0,1.0,51.8,48.2
Chatham - Chatham Elementary,00550005,1.1,2.2,3.2,88.5,0.0,0.0,5.0,54.8,45.2
Chatham - Chatham High,00550505,2.4,0.5,4.3,88.4,0.0,1.0,3.4,57.0,43.0
Chatham - Chatham Middle School,00550305,1.5,1.5,4.4,89.8,0.0,0.0,2.9,50.7,49.3
Chelmsford - Byam School,00560030,6.1,12.6,2.7,76.0,0.4,0.0,2.3,49.0,51.0
Chelmsford - Center Elementary School,00560005,2.7,10.8,2.9,80.0,0.2,0.0,3.3,50.6,49.4
Chelmsford - Charles D Harrington,00560025,3.4,16.2,3.2,76.0,0.4,0.0,0.8,50.5,49.5
Chelmsford - Chelmsford High,00560505,2.3,8.5,1.9,86.6,0.2,0.0,0.5,49.2,50.8
Chelmsford - Col Moses Parker Schl,00560305,1.7,9.1,2.9,84.0,0.1,0.0,2.2,49.3,50.7
Chelmsford - Community Education Center,00560001,2.0,25.0,4.0,63.0,0.0,0.0,6.0,69.0,31.0
Chelmsford - McCarthy Middle School,00560310,1.6,7.8,2.6,87.2,0.0,0.0,0.9,51.3,48.7
Chelmsford - South Row,00560015,4.9,13.3,2.0,78.7,0.0,0.7,0.4,49.3,50.7
Chelsea - Chelsea High,00570505,8.8,3.8,77.3,9.7,0.0,0.0,0.4,51.6,48.4
Chelsea - Clark Avenue School,00570050,4.8,2.3,83.6,8.4,0.4,0.0,0.5,46.8,53.2
Chelsea - Edgar A Hooks Elem,00570030,6.3,1.8,82.4,8.3,0.0,0.0,1.2,53.5,46.5
Chelsea - Eugene Wright School,00570045,7.4,2.3,82.0,8.1,0.2,0.0,0.0,47.8,52.2
Chelsea - Frank M Sokolowski Elem,00570040,9.2,2.5,78.0,9.0,0.4,0.0,0.8,53.9,46.1
Chelsea - George F. Kelly Elem,00570035,2.3,0.6,92.8,3.5,0.2,0.0,0.6,44.9,55.1
Chelsea - Joseph A. Browne School,00570055,11.6,2.4,78.2,7.5,0.0,0.0,0.2,50.3,49.7
Chelsea - Shurtleff Early Childhood,00570003,5.4,1.8,83.0,8.3,0.5,0.1,0.8,52.6,47.4
Chelsea - William A Berkowitz Elem,00570025,8.1,2.0,79.8,9.2,0.2,0.0,0.7,51.1,48.9
Chesterfield-Goshen - New Hingham Regional Elem,06320025,0.6,0.6,0.0,97.6,0.0,0.0,1.2,55.0,45.0
Chicopee - Barry,00610003,1.6,3.9,14.8,76.2,0.7,0.0,2.8,52.5,47.5
Chicopee - Belcher,00610010,3.1,0.8,33.1,62.3,0.0,0.0,0.8,57.3,42.7
Chicopee - Bellamy Middle,00610305,3.8,1.5,35.2,56.4,0.1,0.4,2.6,52.3,47.7
Chicopee - Bowe,00610015,3.0,0.0,49.4,43.6,0.5,0.0,3.5,48.7,51.3
Chicopee - Bowie,00610020,3.0,0.6,9.1,82.5,0.0,0.0,4.7,52.9,47.1
Chicopee - Chicopee Academy,00610021,6.4,0.0,52.3,39.4,0.0,0.0,1.8,69.7,30.3
Chicopee - Chicopee Comprehensive HS,00610510,2.9,1.9,17.1,75.4,0.3,0.6,1.7,53.9,46.1
Chicopee - Chicopee High,00610505,3.6,0.9,28.9,64.8,0.2,0.1,1.4,47.7,52.3
Chicopee - Fairview Middle,00610310,3.4,1.6,18.9,72.7,0.1,0.6,2.7,51.1,48.9
Chicopee - Gen John J Stefanik,00610090,4.9,0.3,62.4,30.8,0.0,0.0,1.6,50.0,50.0
Chicopee - Lambert-Lavoie,00610040,0.9,2.8,20.6,72.2,0.0,0.0,3.5,53.5,46.5
Chicopee - Litwin,00610022,1.3,1.3,26.2,69.3,0.0,0.3,1.6,50.8,49.2
Chicopee - Selser,00610050,2.0,1.8,40.9,51.7,0.0,0.0,3.6,52.9,47.1
Chicopee - Streiber Memorial School,00610065,1.5,1.5,17.1,75.3,0.0,0.0,4.6,49.8,50.2
Chicopee - Szetela ECC,00610001,2.0,1.2,19.0,74.6,0.0,0.0,3.2,54.8,45.2
Christa McAuliffe Regional Charter Public (District) - Christa McAuliffe Regional Charter Public School,04180305,5.2,4.4,10.7,78.6,0.0,0.0,1.2,61.9,38.1
City On A Hill Charter Public (District) - City On A Hill Charter Public School,04370505,71.1,1.0,25.5,1.0,0.0,0.0,1.4,42.9,57.1
Clarksburg - Clarksburg Elementary,00630010,0.5,0.0,3.2,95.7,0.0,0.0,0.5,51.9,48.1
Clinton - Clinton Elementary,00640050,3.5,1.6,17.3,75.7,0.1,0.0,1.8,55.9,44.1
Clinton - Clinton Middle School,00640305,4.7,1.9,21.5,71.4,0.1,0.0,0.3,53.1,46.9
Clinton - Clinton Senior High,00640505,4.2,0.6,19.4,75.5,0.2,0.0,0.2,50.9,49.1
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,89.7,0.0,8.8,0.7,0.0,0.0,0.7,45.6,54.4
Cohasset - Cohasset Middle/High School,00650505,4.3,0.8,0.4,94.4,0.0,0.0,0.0,49.6,50.4
Cohasset - Deer Hill,00650005,3.4,2.1,1.6,92.4,0.5,0.0,0.0,51.7,48.3
Cohasset - Joseph Osgood,00650010,1.1,1.4,0.5,95.9,0.5,0.0,0.7,51.8,48.2
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,72.0,3.0,18.5,1.8,0.9,0.0,3.6,41.6,58.4
Community Day Charter Public (District) - Community Day Charter Public School,04400205,1.2,1.2,89.4,8.2,0.0,0.0,0.0,48.6,51.4
Concord - Alcott,00670005,6.8,6.6,4.7,76.7,0.2,0.0,5.0,45.8,54.2
Concord - Concord Middle,00670305,4.9,6.4,2.8,83.9,0.2,0.0,2.0,45.3,54.7
Concord - Thoreau,00670020,3.8,6.4,5.3,79.5,0.0,0.0,5.1,55.4,44.6
Concord - Willard,00670030,4.4,4.4,4.2,83.1,0.0,0.0,3.9,48.2,51.8
Concord-Carlisle - Concord Carlisle High,06400505,6.2,6.8,4.1,81.0,0.2,0.0,1.8,46.9,53.1
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,37.7,7.1,26.0,24.7,0.0,0.6,3.9,51.9,48.1
Conway - Conway Grammar,00680005,0.0,0.0,1.1,98.3,0.0,0.0,0.6,53.1,46.9
Danvers - Danvers High,00710505,0.7,1.3,4.5,92.6,0.1,0.0,0.8,43.9,56.1
Danvers - Great Oak,00710015,1.1,1.9,5.1,90.2,0.0,0.0,1.6,45.5,54.5
Danvers - Highlands,00710010,0.3,2.5,5.0,88.4,0.0,0.0,3.8,50.8,49.2
Danvers - Holten Richmond Middle School,00710305,0.6,1.9,5.0,90.0,0.6,0.0,1.9,51.4,48.6
Danvers - Ivan G Smith,00710032,0.7,4.4,4.4,88.9,0.0,0.0,1.5,50.6,49.4
Danvers - Riverside,00710030,1.8,1.8,5.7,87.8,0.3,0.0,2.7,56.0,44.0
Danvers - Willis E Thorpe,00710045,1.3,3.1,4.7,89.1,0.0,0.0,1.9,49.1,50.9
Dartmouth - Andrew B. Cushman School,00720005,3.2,7.3,0.8,87.1,0.8,0.0,0.8,61.3,38.7
Dartmouth - Dartmouth High,00720505,1.9,2.7,1.7,91.9,0.2,0.2,1.4,52.1,47.9
Dartmouth - Dartmouth Middle,00720050,1.7,2.6,2.1,91.8,0.4,0.3,1.1,47.4,52.6
Dartmouth - George H Potter,00720030,2.4,2.2,3.2,88.8,0.0,0.0,3.4,52.4,47.6
Dartmouth - James M. Quinn School,00720040,1.9,4.1,1.7,89.6,0.4,0.1,2.2,53.1,46.9
Dartmouth - Joseph Demello,00720015,2.5,1.4,0.7,94.3,0.0,0.0,1.1,54.0,46.0
Dedham - Avery,00730010,8.8,6.0,24.9,54.4,0.9,0.0,5.1,50.7,49.3
Dedham - Dedham High,00730505,8.0,3.2,10.5,76.3,0.2,0.1,1.6,51.2,48.8
Dedham - Dedham Middle School,00730305,7.0,2.8,10.3,78.1,0.2,0.0,1.7,54.1,45.9
Dedham - Early Childhood Center,00730005,3.4,3.1,7.5,82.8,0.6,0.0,2.5,53.8,46.3
Dedham - Greenlodge,00730025,2.5,1.9,6.9,87.4,0.0,0.0,1.3,52.2,47.8
Dedham - Oakdale,00730030,5.3,4.5,7.6,80.7,0.0,0.0,2.0,51.0,49.0
Dedham - Riverdale,00730045,9.0,2.7,7.2,76.9,1.4,0.0,2.7,54.3,45.7
Deerfield - Deerfield Elem,00740015,1.0,1.9,4.0,91.4,0.2,0.0,1.5,51.9,48.1
Dennis-Yarmouth - Dennis-Yarmouth Reg High,06450505,6.0,1.7,7.2,80.7,0.9,0.0,3.4,52.6,47.4
Dennis-Yarmouth - Ezra H Baker,06450005,8.4,0.8,4.9,81.0,1.4,0.0,3.5,50.3,49.7
Dennis-Yarmouth - Laurence C MacArthur Elem,06450020,5.9,3.0,7.4,78.8,1.1,0.0,3.7,55.0,45.0
Dennis-Yarmouth - Marguerite E Small Elem,06450015,4.4,4.7,8.5,72.9,2.8,0.0,6.6,53.0,47.0
Dennis-Yarmouth - Mattacheese Middle Sch,06450305,4.7,2.4,7.7,77.9,1.8,0.2,5.3,51.0,49.0
Dennis-Yarmouth - N H Wixon Middle,06450310,4.0,1.1,6.6,81.2,0.6,0.0,6.6,53.1,46.9
Dennis-Yarmouth - Station Avenue Elem,06450025,5.1,2.5,7.4,73.0,4.2,0.2,7.6,50.2,49.8
Dighton-Rehoboth - Dighton Elementary,06500005,1.0,1.5,2.3,92.0,0.0,0.0,3.1,56.4,43.6
Dighton-Rehoboth - Dighton Middle School,06500305,1.0,1.0,3.8,92.2,0.0,0.0,2.1,55.6,44.4
Dighton-Rehoboth - Dighton-Rehoboth Rhs,06500505,0.6,0.8,1.9,94.7,0.0,0.0,2.0,52.0,48.0
Dighton-Rehoboth - Dorothy L Beckwith,06500310,1.0,1.0,3.1,91.4,0.2,0.0,3.4,51.0,49.0
Dighton-Rehoboth - Palmer River,06500010,0.4,0.7,3.2,93.0,0.0,0.0,2.7,52.7,47.3
Dorchester Collegiate Academy Charter (District) - Dorchester Collegiate Academy Charter,04750505,72.9,0.0,20.0,5.7,0.0,0.0,1.4,60.0,40.0
Douglas - Douglas Early Childhood,00770003,0.0,2.2,0.0,93.5,0.0,0.0,4.3,53.3,46.7
Douglas - Douglas Elementary,00770010,0.5,1.8,4.0,91.0,0.0,0.0,2.6,50.1,49.9
Douglas - Douglas High School,00770505,0.2,0.5,1.8,96.9,0.0,0.3,0.3,49.4,50.6
Douglas - Douglas Intermediate School,00770100,0.0,0.8,1.7,95.8,0.0,0.0,1.7,51.0,49.0
Dover - Chickering,00780005,2.7,8.2,2.2,84.1,0.0,0.2,2.6,50.5,49.5
Dover-Sherborn - Dover-Sherborn Reg High,06550505,1.5,4.8,2.5,91.2,0.0,0.0,0.0,50.2,49.8
Dover-Sherborn - Dover-Sherborn Reg MS,06550405,1.8,5.1,0.9,90.4,0.2,0.0,1.6,52.0,48.0
Dracut - Brookside Elementary,00790035,4.5,7.8,5.5,81.1,0.0,0.0,1.2,53.0,47.0
Dracut - Dracut Senior High,00790505,3.2,4.8,5.1,85.3,0.0,0.1,1.4,50.2,49.8
Dracut - George H. Englesby Intermediate,00790040,1.4,4.3,6.3,86.4,0.0,0.3,1.3,51.7,48.3
Dracut - Greenmont Avenue,00790030,1.7,2.1,6.4,87.3,0.0,0.0,2.5,50.0,50.0
Dracut - Joseph A Campbell Elem,00790020,3.4,5.9,5.1,84.2,0.0,0.0,1.5,53.9,46.1
Dracut - Lakeview Junior High,00790410,3.3,3.0,4.6,88.4,0.0,0.0,0.7,51.0,49.0
Dracut - Parker Avenue,00790025,6.7,4.0,16.1,67.8,0.7,0.0,4.7,54.4,45.6
Dudley-Charlton Reg - Charlton Elementary,06580020,0.5,0.0,4.3,90.4,0.0,1.9,2.9,52.9,47.1
Dudley-Charlton Reg - Charlton Middle School,06580310,0.8,0.0,2.5,95.1,0.1,1.3,0.3,52.2,47.8
